"","Date","Hour.CST.","Fargo","Fargo.1","Fargo.2","Fargo.3","Fargo.4","Fargo.5","Fargo.6","Fargo.7","Fargo.8","Fargo.9","Fargo.10","Fargo.11","Fargo.12","Fargo.13","Fargo.14","Fargo.15","Fargo.16","Fargo.17","Fargo.18"
"4110","2019-06-08","100","79","45","73","63","13.4","22.5","164","11","0","0.00","966","56","79","80","44","15.5","26.4","160","10"
"4111","2019-06-08","200","78","46","72","63","13.9","23.4","162","11","0","0.00","967","55","78","78","45","16.1","25.5","157","10"
"4112","2019-06-08","300","76","49","71","63","13.5","24.6","165","11","0","0.00","967","55","76","76","48","15.5","26.0","160","10"
"4113","2019-06-08","400","75","52","71","63","11.4","21.1","174","15","0","0.00","968","56","75","75","51","13.1","24.1","169","15"
"4114","2019-06-08","500","74","54","70","62","12.1","22.6","172","13","0","0.00","968","57","74","75","54","13.7","24.8","168","12"
"4115","2019-06-08","600","74","57","69","62","12.7","21.3","168","12","6","0.00","968","58","74","74","56","14.6","24.1","163","11"
"4116","2019-06-08","700","75","57","69","62","14.0","25.4","171","12","15","0.00","968","59","75","75","57","15.9","25.8","166","11"
"4117","2019-06-08","800","77","55","69","62","14.6","24.4","171","12","33","0.00","968","60","77","76","57","16.4","27.0","166","11"
"4118","2019-06-08","900","80","51","70","62","14.3","23.8","170","12","47","0.00","968","61","80","79","54","16.0","26.1","164","11"
"4119","2019-06-08","1000","83","48","71","63","14.3","23.5","168","13","55","0.00","968","62","83","82","50","16.1","26.6","163","12"
"4120","2019-06-08","1100","88","41","73","63","16.3","26.6","169","14","68","0.00","968","62","88","86","43","18.4","30.1","164","12"
"4121","2019-06-08","1200","90","37","75","64","18.0","29.4","183","15","58","0.00","967","60","90","89","38","20.2","33.5","179","14"
"4122","2019-06-08","1300","90","38","77","65","17.3","37.8","189","18","35","0.00","967","61","90","89","38","19.7","45.2","184","18"
"4123","2019-06-08","1400","78","66","77","65","14.1","43.7","244","15","30","0.02","967","66","78","79","62","17.5","50.9","240","13"
"4124","2019-06-08","1500","82","60","77","66","16.1","31.0","249","14","42","0.00","968","67","82","82","58","20.1","34.8","244","12"
"4125","2019-06-08","1600","80","58","76","66","12.7","23.6","240","11","20","0.00","969","64","80","80","57","15.5","28.1","236","10"
"4126","2019-06-08","1700","78","61","76","66","7.8","17.7","247","15","13","0.00","969","64","78","78","59","9.8","19.4","242","13"
"4127","2019-06-08","1800","75","67","75","66","14.6","27.9","280","29","15","0.00","971","63","75","75","67","18.7","35.7","274","27"
"4128","2019-06-08","1900","66","87","75","65","11.8","23.9","324","28","2","0.26","971","62","66","66","86","14.7","27.5","315","27"
"4129","2019-06-08","2000","64","94","73","65","5.9","13.2","335","26","1","0.00","972","62","64","64","94","7.4","17.5","328","26"
"4130","2019-06-08","2100","60","92","72","65","12.5","21.0","313","11","0","0.00","974","58","60","60","91","16.0","24.3","306","10"
"4131","2019-06-08","2200","57","88","70","64","13.4","25.0","327","13","0","0.00","975","54","57","57","87","16.2","28.6","319","11"
"4132","2019-06-08","2300","57","86","68","63","11.3","19.6","334","12","0","0.00","976","53","57","57","85","13.3","22.8","328","10"
"4133","2019-06-08","2400","56","88","67","63","9.7","18.0","332","11","0","0.00","976","53","56","56","88","11.5","20.4","324","11"
"4134","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4135","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4136","2019-06-09","100","56","87","66","62","9.6","17.7","332","13","0","0.00","976","52","56","56","86","11.3","19.8","325","10"
"4137","2019-06-09","200","56","91","65","62","6.6","11.3","315","17","0","0.00","977","53","56","56","89","8.4","13.3","307","15"
"4138","2019-06-09","300","55","88","64","61","7.7","14.2","280","11","0","0.00","978","51","55","55","85","10.2","17.8","275","9"
"4139","2019-06-09","400","54","86","63","61","6.8","12.8","303","13","0","0.00","977","50","54","54","82","9.2","15.6","296","11"
"4140","2019-06-09","500","54","82","62","61","6.6","12.9","313","13","0","0.00","978","48","54","54","80","8.7","14.9","306","11"
"4141","2019-06-09","600","53","84","62","60","7.7","13.6","294","14","2","0.00","979","49","53","54","81","10.4","17.0","288","12"
"4142","2019-06-09","700","54","84","61","60","7.2","11.9","299","12","4","0.00","980","49","54","54","81","9.8","15.1","293","9"
"4143","2019-06-09","800","54","87","60","60","5.1","9.5","296","12","10","0.03","980","50","54","54","84","7.0","11.4","291","9"
"4144","2019-06-09","900","56","81","60","59","5.4","10.7","296","16","17","0.00","980","50","56","56","78","7.0","12.6","290","14"
"4145","2019-06-09","1000","61","68","61","59","9.6","17.0","317","13","61","0.00","980","50","61","60","67","11.9","19.8","309","12"
"4146","2019-06-09","1100","63","56","62","60","11.2","20.3","328","14","59","0.00","980","47","63","63","55","13.4","21.1","320","12"
"4147","2019-06-09","1200","66","48","64","60","10.2","18.4","329","17","68","0.00","981","45","66","64","47","12.2","20.7","321","15"
"4148","2019-06-09","1300","67","43","66","61","10.7","18.8","328","18","62","0.00","981","44","67","66","42","12.6","20.4","321","16"
"4149","2019-06-09","1400","68","40","67","62","10.0","19.4","331","15","64","0.00","981","42","68","67","39","11.8","21.1","324","14"
"4150","2019-06-09","1500","67","45","69","62","12.9","21.5","331","15","58","0.00","981","45","67","66","44","15.6","25.9","323","12"
"4151","2019-06-09","1600","68","41","70","63","10.6","19.2","331","15","55","0.00","982","43","68","67","41","12.6","23.4","324","13"
"4152","2019-06-09","1700","69","36","71","63","10.0","19.0","334","17","46","0.00","982","41","69","68","35","11.9","20.0","327","15"
"4153","2019-06-09","1800","69","30","71","63","10.3","21.9","329","14","36","0.00","981","37","69","69","29","12.2","22.6","322","12"
"4154","2019-06-09","1900","68","33","71","63","8.2","15.7","312","14","21","0.00","982","38","68","68","31","10.5","18.7","305","12"
"4155","2019-06-09","2000","64","44","70","62","4.0","8.8","303","12","5","0.00","982","41","64","66","35","6.5","10.3","298","9"
"4156","2019-06-09","2100","61","49","68","62","5.4","14.4","313","32","0","0.00","982","42","61","64","40","7.5","17.3","305","29"
"4157","2019-06-09","2200","58","58","67","61","1.7","7.8","350","16","0","0.00","982","43","58","59","55","3.2","10.0","335","16"
"4158","2019-06-09","2300","55","66","65","61","1.0","2.4","190","19","0","0.00","982","44","55","58","57","1.9","3.5","227","18"
"4159","2019-06-09","2400","53","70","63","60","1.9","3.1","215","14","0","0.00","982","44","53","58","59","3.5","4.7","224","7"
"4160","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4161","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4162","2019-06-10","100","53","68","62","59","3.5","5.1","213","7","0","0.00","982","43","53","57","60","5.2","7.1","214","5"
"4163","2019-06-10","200","54","66","61","59","3.1","6.2","213","12","0","0.00","982","43","54","56","60","4.7","8.2","214","10"
"4164","2019-06-10","300","51","73","60","58","3.3","6.2","225","7","0","0.00","982","43","51","55","65","5.4","8.2","225","7"
"4165","2019-06-10","400","50","78","59","58","3.9","7.1","231","7","0","0.00","982","43","50","53","71","5.8","9.1","230","6"
"4166","2019-06-10","500","50","79","58","57","4.0","6.8","228","8","1","0.00","982","43","48","52","73","5.8","8.2","227","7"
"4167","2019-06-10","600","51","77","57","57","3.9","6.5","241","10","9","0.00","982","44","51","52","73","5.5","8.8","238","8"
"4168","2019-06-10","700","55","73","57","56","4.6","9.3","261","17","22","0.00","983","47","55","55","72","5.9","10.6","257","15"
"4169","2019-06-10","800","60","65","57","56","6.9","11.9","302","18","36","0.00","983","48","60","59","64","8.9","13.7","295","16"
"4170","2019-06-10","900","63","56","58","57","6.7","12.9","326","17","51","0.00","983","47","63","62","56","7.9","13.3","317","15"
"4171","2019-06-10","1000","65","52","61","57","4.8","10.8","324","21","63","0.00","982","47","65","64","52","5.5","11.8","316","19"
"4172","2019-06-10","1100","68","47","64","58","5.9","12.8","347","28","72","0.00","982","47","68","66","46","6.6","12.7","337","26"
"4173","2019-06-10","1200","70","44","68","60","5.8","14.2","347","24","80","0.00","989","47","70","68","44","6.6","14.3","339","20"
"4174","2019-06-10","1300","70","39","70","61","6.1","14.7","2","28","79","0.00","989","44","70","69","38","6.8","15.3","353","26"
"4175","2019-06-10","1400","71","36","72","62","5.9","14.3","7","30","72","0.00","988","43","71","70","36","6.6","16.0","359","29"
"4176","2019-06-10","1500","72","35","74","63","4.6","10.2","340","41","44","0.00","988","42","72","71","33","5.3","10.7","331","40"
"4177","2019-06-10","1600","72","34","75","63","5.6","11.9","4","40","48","0.00","987","42","72","72","33","6.4","12.6","359","41"
"4178","2019-06-10","1700","73","35","76","64","7.3","14.8","21","24","49","0.00","987","43","73","72","34","8.5","16.2","15","24"
"4179","2019-06-10","1800","71","37","76","64","6.1","11.9","31","21","30","0.00","986","43","71","71","36","7.1","12.3","27","20"
"4180","2019-06-10","1900","70","37","75","63","5.3","9.2","30","14","16","0.00","986","43","70","71","36","6.2","11.3","25","13"
"4181","2019-06-10","2000","70","37","74","63","4.5","8.3","60","12","8","0.00","986","42","70","70","36","5.6","9.3","57","12"
"4182","2019-06-10","2100","67","40","72","62","3.6","6.2","113","29","1","0.00","986","42","67","69","39","4.3","7.0","106","28"
"4183","2019-06-10","2200","66","43","70","62","4.1","7.6","130","19","0","0.00","986","43","66","67","41","5.0","9.0","126","17"
"4184","2019-06-10","2300","64","48","68","61","4.1","7.2","139","12","0","0.00","986","44","64","65","46","5.1","8.3","133","10"
"4185","2019-06-10","2400","63","51","67","61","4.4","8.8","151","25","0","0.00","986","45","63","64","49","5.4","9.2","145","24"
"4186","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4187","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4188","2019-06-11","100","60","59","66","60","3.5","6.6","159","9","0","0.00","985","45","60","61","56","4.5","7.5","151","9"
"4189","2019-06-11","200","58","62","64","60","4.2","7.1","164","9","0","0.00","985","45","58","60","59","5.4","8.3","159","9"
"4190","2019-06-11","300","58","62","63","59","4.5","11.3","179","9","0","0.00","985","45","58","60","59","5.9","12.2","175","8"
"4191","2019-06-11","400","58","62","62","59","4.8","8.5","168","11","0","0.00","985","45","58","59","59","6.0","11.1","164","11"
"4192","2019-06-11","500","57","63","61","58","4.6","8.0","159","8","1","0.00","985","45","57","58","60","5.9","8.7","153","8"
"4193","2019-06-11","600","57","65","61","58","6.5","11.4","164","8","8","0.00","985","46","57","58","64","7.6","12.2","158","8"
"4194","2019-06-11","700","60","61","60","58","6.4","11.6","176","9","20","0.00","985","47","60","60","62","7.0","12.9","172","9"
"4195","2019-06-11","800","65","54","60","58","6.4","13.2","201","21","27","0.00","985","48","65","65","54","7.3","14.4","197","20"
"4196","2019-06-11","900","68","51","61","58","10.7","17.3","233","12","45","0.00","984","50","68","67","51","12.9","19.6","230","11"
"4197","2019-06-11","1000","72","44","63","58","11.5","19.3","238","15","63","0.00","983","49","72","71","44","14.0","21.9","234","13"
"4198","2019-06-11","1100","75","39","65","59","11.4","19.2","234","17","74","0.00","983","48","75","73","39","13.6","22.0","230","15"
"4199","2019-06-11","1200","77","33","68","60","9.6","18.9","223","21","84","0.00","982","46","77","75","33","11.2","20.9","220","20"
"4200","2019-06-11","1300","77","32","71","61","8.1","17.0","233","22","49","0.00","981","44","77","76","31","9.6","19.6","229","20"
"4201","2019-06-11","1400","75","33","73","62","8.1","21.4","254","50","30","0.00","982","44","75","75","31","9.7","23.6","249","49"
"4202","2019-06-11","1500","69","45","73","63","11.6","22.0","12","23","26","0.00","983","47","69","69","45","13.7","27.5","6","24"
"4203","2019-06-11","1600","65","52","72","62","8.6","17.5","36","23","20","0.00","983","47","65","65","52","10.1","18.5","29","23"
"4204","2019-06-11","1700","65","53","71","62","4.6","8.5","65","24","27","0.00","982","47","65","64","53","5.5","9.3","61","21"
"4205","2019-06-11","1800","68","47","71","62","3.3","10.2","4","29","34","0.00","983","47","68","67","47","3.7","10.3","358","29"
"4206","2019-06-11","1900","67","49","71","62","13.7","23.3","16","17","16","0.00","983","47","67","67","49","16.3","27.5","9","16"
"4207","2019-06-11","2000","65","51","70","62","10.4","18.3","9","15","2","0.00","984","46","65","65","50","12.5","22.3","4","16"
"4208","2019-06-11","2100","62","54","69","61","10.8","20.7","7","17","0","0.00","985","46","62","63","54","13.0","21.4","1","14"
"4209","2019-06-11","2200","60","53","67","61","9.5","17.3","11","14","0","0.00","985","43","60","60","52","11.5","21.3","7","13"
"4210","2019-06-11","2300","58","58","66","60","7.4","14.3","10","14","0","0.00","986","43","58","59","56","9.2","16.4","6","13"
"4211","2019-06-11","2400","55","55","65","60","10.9","18.0","13","16","0","0.00","987","39","55","56","53","13.3","21.8","7","14"
"4212","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4213","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4214","2019-06-12","100","52","51","63","59","8.2","15.1","6","15","0","0.00","987","34","52","52","49","9.9","19.0","1","14"
"4215","2019-06-12","200","49","53","62","59","6.3","11.4","357","17","0","0.00","987","32","45","49","52","8.1","12.9","347","16"
"4216","2019-06-12","300","47","60","60","58","5.1","9.0","350","14","0","0.00","987","33","44","47","58","6.9","10.9","342","11"
"4217","2019-06-12","400","45","63","59","57","3.9","7.7","359","14","0","0.00","988","33","42","46","60","5.6","11.1","346","11"
"4218","2019-06-12","500","46","57","58","57","5.5","9.6","5","12","1","0.00","988","31","42","47","55","7.3","10.9","359","14"
"4219","2019-06-12","600","48","51","57","56","7.7","15.4","6","14","9","0.00","988","31","44","49","50","9.4","16.9","1","14"
"4220","2019-06-12","700","51","52","57","56","9.3","15.3","1","17","22","0.00","989","34","51","51","52","10.8","17.3","355","18"
"4221","2019-06-12","800","54","46","57","56","9.9","19.5","6","18","37","0.00","989","34","54","54","47","11.7","22.5","359","16"
"4222","2019-06-12","900","56","43","58","56","11.2","19.6","8","18","42","0.00","989","34","56","55","43","12.9","22.5","2","17"
"4223","2019-06-12","1000","58","39","59","56","10.9","19.2","20","15","63","0.00","989","33","58","57","39","12.4","20.5","13","14"
"4224","2019-06-12","1100","60","36","61","57","11.1","23.1","11","19","72","0.00","989","33","60","59","36","12.9","24.5","5","18"
"4225","2019-06-12","1200","62","34","64","57","12.0","21.0","10","22","79","0.00","989","33","62","60","34","13.9","23.0","3","20"
"4226","2019-06-12","1300","63","32","66","58","11.0","18.8","7","21","80","0.00","988","33","63","62","32","12.7","23.1","0","18"
"4227","2019-06-12","1400","65","31","68","59","11.1","19.9","7","24","79","0.00","987","33","65","63","31","12.7","22.6","360","22"
"4228","2019-06-12","1500","66","31","70","60","11.0","20.9","4","21","73","0.00","987","34","66","65","31","12.5","22.4","357","20"
"4229","2019-06-12","1600","66","30","72","61","10.9","20.7","9","20","56","0.00","986","34","66","65","30","12.4","23.9","2","20"
"4230","2019-06-12","1700","66","30","72","61","10.4","20.0","6","21","49","0.00","986","34","66","66","29","12.1","23.6","359","17"
"4231","2019-06-12","1800","66","29","72","61","9.4","22.8","11","21","36","0.00","986","33","66","66","29","10.8","23.5","4","19"
"4232","2019-06-12","1900","66","29","72","61","7.4","14.9","16","16","21","0.00","986","33","66","66","29","8.6","17.0","10","15"
"4233","2019-06-12","2000","64","31","70","61","5.6","12.6","17","12","8","0.00","985","33","64","65","30","7.1","14.6","12","14"
"4234","2019-06-12","2100","62","33","69","60","4.3","8.2","66","28","0","0.00","986","32","62","63","32","5.5","9.8","62","27"
"4235","2019-06-12","2200","59","37","67","60","3.9","7.1","105","13","0","0.00","986","33","59","60","36","4.8","8.3","100","12"
"4236","2019-06-12","2300","58","39","65","59","4.0","7.8","126","10","0","0.00","985","33","58","59","37","4.8","8.8","120","10"
"4237","2019-06-12","2400","57","39","64","58","4.9","9.3","144","13","0","0.00","985","32","57","58","38","6.0","9.8","137","11"
"4238","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4239","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4240","2019-06-13","100","54","44","62","58","5.0","8.6","169","14","0","0.00","985","32","54","55","43","6.1","10.0","162","13"
"4241","2019-06-13","200","52","48","61","57","5.4","9.6","163","9","0","0.00","985","33","52","54","47","6.8","10.2","158","10"
"4242","2019-06-13","300","51","51","60","57","5.4","8.6","166","9","0","0.00","985","34","51","52","50","6.6","10.3","161","9"
"4243","2019-06-13","400","50","55","59","56","5.4","9.2","177","13","0","0.00","985","34","50","51","53","6.6","10.3","172","12"
"4244","2019-06-13","500","50","55","58","56","5.9","9.1","176","9","1","0.00","985","34","50","51","53","7.1","11.1","173","8"
"4245","2019-06-13","600","53","51","57","55","7.5","12.9","180","9","9","0.00","985","35","53","53","51","8.7","13.8","176","8"
"4246","2019-06-13","700","57","44","57","55","8.5","15.9","178","11","21","0.00","984","35","57","56","45","9.6","15.2","174","10"
"4247","2019-06-13","800","60","41","57","55","8.9","15.3","170","12","36","0.00","984","36","60","59","42","9.9","16.8","166","11"
"4248","2019-06-13","900","65","33","58","55","11.0","17.4","173","13","51","0.00","984","36","65","64","34","12.3","19.9","169","12"
"4249","2019-06-13","1000","68","31","60","56","12.0","19.9","170","15","63","0.00","983","36","68","66","32","13.5","21.5","165","14"
"4250","2019-06-13","1100","70","30","63","57","12.1","20.8","178","17","65","0.00","982","37","70","68","31","13.6","21.8","173","16"
"4251","2019-06-13","1200","73","29","65","58","12.0","23.0","188","18","76","0.00","981","39","73","71","30","13.6","24.4","184","17"
"4252","2019-06-13","1300","74","29","68","59","13.8","23.1","196","18","69","0.00","980","40","74","72","30","15.6","26.6","192","18"
"4253","2019-06-13","1400","72","33","69","60","13.9","24.0","211","14","23","0.00","980","41","72","71","33","16.1","26.6","207","13"
"4254","2019-06-13","1500","71","35","69","61","12.5","24.0","191","15","33","0.00","979","43","71","71","36","14.3","26.4","186","14"
"4255","2019-06-13","1600","73","36","69","61","11.7","20.3","184","14","31","0.00","979","44","73","72","36","13.3","22.0","180","14"
"4256","2019-06-13","1700","73","35","69","61","11.9","19.3","177","15","35","0.00","978","44","73","72","36","13.5","21.3","172","14"
"4257","2019-06-13","1800","74","35","70","61","12.1","20.5","168","13","28","0.00","977","44","74","73","36","13.6","24.3","163","12"
"4258","2019-06-13","1900","73","36","70","61","12.2","21.9","163","12","13","0.00","976","44","73","73","36","13.7","24.1","159","12"
"4259","2019-06-13","2000","71","39","69","61","11.7","20.0","158","12","3","0.00","975","45","71","71","39","13.3","22.1","153","11"
"4260","2019-06-13","2100","69","45","68","60","11.2","20.5","163","13","0","0.00","976","46","69","69","44","12.9","22.8","158","13"
"4261","2019-06-13","2200","64","62","67","60","12.0","24.6","181","14","0","0.02","975","51","64","65","59","13.8","27.5","176","14"
"4262","2019-06-13","2300","63","63","66","60","9.3","16.5","169","10","0","0.00","974","50","63","64","61","10.7","17.3","165","10"
"4263","2019-06-13","2400","62","63","64","59","9.1","17.0","151","14","0","0.00","974","50","62","63","61","10.7","17.7","147","13"
"4264","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4265","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4266","2019-06-14","100","61","67","63","59","8.0","15.3","128","15","0","0.00","973","50","61","62","66","9.4","16.4","124","13"
"4267","2019-06-14","200","61","72","62","58","9.0","14.8","142","13","0","0.00","972","52","61","62","71","10.6","17.2","138","12"
"4268","2019-06-14","300","62","76","62","58","6.6","32.6","4","56","0","0.03","973","54","62","63","73","8.1","40.5","358","56"
"4269","2019-06-14","400","60","86","62","58","5.8","12.2","118","13","0","0.02","972","56","60","61","85","6.8","14.7","114","12"
"4270","2019-06-14","500","61","84","61","58","8.2","13.8","146","15","0","0.00","971","56","61","61","83","9.4","14.7","141","14"
"4271","2019-06-14","600","61","83","61","58","8.2","15.7","158","11","1","0.00","971","56","61","61","81","9.6","16.4","152","10"
"4272","2019-06-14","700","63","79","61","58","9.5","14.9","169","12","17","0.00","971","56","63","63","78","10.7","16.7","165","12"
"4273","2019-06-14","800","67","69","61","58","9.2","16.4","185","10","25","0.00","971","56","67","66","68","10.3","17.4","180","9"
"4274","2019-06-14","900","69","66","62","58","5.9","10.5","205","19","38","0.00","971","57","69","69","65","6.7","11.7","201","18"
"4275","2019-06-14","1000","72","63","63","59","5.1","9.6","215","20","53","0.00","970","59","72","71","63","5.8","10.2","212","18"
"4276","2019-06-14","1100","76","57","65","60","3.1","8.2","244","47","67","0.00","970","60","76","75","57","3.6","9.5","239","45"
"4277","2019-06-14","1200","78","52","68","61","3.7","9.2","347","51","63","0.00","970","59","78","78","52","4.1","10.3","334","51"
"4278","2019-06-14","1300","80","50","71","62","3.8","11.2","303","62","74","0.00","970","60","80","79","50","4.2","11.9","296","59"
"4279","2019-06-14","1400","81","48","74","64","5.9","13.3","2","31","61","0.00","970","60","81","80","48","6.6","14.7","354","30"
"4280","2019-06-14","1500","82","45","76","65","6.9","12.3","1","18","50","0.00","970","59","82","81","45","7.9","13.9","354","17"
"4281","2019-06-14","1600","82","44","76","65","6.9","13.1","357","19","45","0.00","970","58","82","82","44","8.0","15.1","350","18"
"4282","2019-06-14","1700","81","46","77","65","7.5","12.6","22","15","27","0.00","970","58","81","81","45","8.8","13.8","15","15"
"4283","2019-06-14","1800","81","43","76","65","6.9","11.4","25","14","32","0.00","970","57","81","81","43","8.0","13.1","19","13"
"4284","2019-06-14","1900","81","42","76","65","7.2","12.2","25","14","20","0.00","970","56","81","81","42","8.5","14.4","20","13"
"4285","2019-06-14","2000","78","48","75","65","6.8","11.2","24","9","6","0.00","971","57","78","79","47","8.1","12.7","19","9"
"4286","2019-06-14","2100","76","58","74","64","5.0","11.7","36","11","0","0.00","971","60","76","77","56","6.2","12.7","32","11"
"4287","2019-06-14","2200","73","62","72","64","5.1","9.7","59","13","0","0.00","971","60","73","74","61","6.6","11.4","57","12"
"4288","2019-06-14","2300","70","67","71","64","4.1","7.5","65","11","0","0.00","972","59","70","71","65","5.6","9.7","63","9"
"4289","2019-06-14","2400","68","71","70","63","4.7","9.1","78","18","0","0.00","972","58","68","69","69","6.1","10.2","75","17"
"4290","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"4291","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"4292","2019-06-15","100","66","77","69","63","4.0","7.3","73","12","0","0.00","972","59","66","67","75","5.3","9.5","72","11"
"4293","2019-06-15","200","66","74","68","62","5.4","9.2","88","12","0","0.00","972","58","66","67","73","6.8","11.9","84","11"
"4294","2019-06-15","300","64","77","67","62","4.6","9.2","75","12","0","0.00","972","56","64","65","75","6.0","10.5","74","11"
"4295","2019-06-15","400","63","76","66","61","3.8","10.1","84","18","0","0.00","973","55","63","63","75","5.0","11.1","79","15"
"4296","2019-06-15","500","62","78","65","61","2.0","5.0","66","37","1","0.00","974","55","62","63","77","2.7","6.1","70","32"
"4297","2019-06-15","600","64","76","64","61","3.1","8.7","158","29","3","0.00","975","56","64","64","75","3.7","9.3","151","26"
"4298","2019-06-15","700","62","85","64","60","5.6","10.9","97","17","3","0.04","975","58","62","63","84","6.8","12.9","92","16"
"4299","2019-06-15","800","61","87","64","60","6.6","14.6","89","16","7","0.00","974","57","61","61","86","8.2","17.4","85","13"
"4300","2019-06-15","900","59","78","64","60","7.8","17.4","104","16","8","0.00","975","52","59","59","77","9.5","19.2","100","15"
"4301","2019-06-15","1000","60","68","63","60","6.2","17.7","117","16","15","0.00","976","49","60","60","67","7.3","16.2","113","15"
